sample_id,file_id,wl_code,poco,tipo_amostra,direcao_amostra,numero_testo,profundidade,porosidade,densidade,permeabilidade_long,pressao_conf,data_inicio_poco,fluido_deslocante,fluido_deslocado,permeabilidade_absoluta,pressao,saturacao,metodo,curva,coeficiente_litologico,coeficiente_cimentacao,expoente_saturacao,unidade,fluxo_fracionario,permeabilidade_fluido_deslocante,permeabilidade_fluido_deslocado,kg_abs,saturacao_agua
409,6033573.0,WL000774006,Well D,Plug,VH1,6,3807.5,21.6,2.66,14.1,2300.0,,,,,,,,,,,,,,,,,
410,6033573.0,WL000774006,Well D,Plug,VH1,6,3808.68,25.2,2.67,391.0,2300.0,,,,,,,,,,,,,,,,,
411,6033573.0,WL000774006,Well D,Plug,VH1,6,3809.08,23.9,2.61,279.0,2300.0,,,,,,,,,,,,,,,,,
412,6033573.0,WL000774006,Well D,Plug,VH1,6,3809.38,23.2,2.66,241.0,2300.0,,,,,,,,,,,,,,,,,
413,6033573.0,WL000774006,Well D,Plug,VH1,6,3809.64,25.7,2.71,574.0,2300.0,,,,,,,,,,,,,,,,,
414,6033573.0,WL000774006,Well D,Plug,VV1,6,3809.71,25.5,2.71,283.0,2300.0,,,,,,,,,,,,,,,,,
415,6033573.0,WL000774006,Well D,Plug,VH1,6,3810.03,23.6,2.66,338.0,2300.0,,,,,,,,,,,,,,,,,
416,6033573.0,WL000774006,Well D,Plug,VH1,6,3810.19,23.9,2.67,355.0,2300.0,,,,,,,,,,,,,,,,,
417,6033573.0,WL000774006,Well D,Plug,VV1,6,3810.61,25.4,2.71,379.0,2300.0,,,,,,,,,,,,,,,,,
418,6033573.0,WL000774006,Well D,Plug,VH1,6,3810.68,25.2,2.66,489.0,2300.0,,,,,,,,,,,,,,,,,
419,6033573.0,WL000774006,Well D,Plug,VH1,6,3810.95,24.8,2.72,404.0,2300.0,,,,,,,,,,,,,,,,,
420,6033573.0,WL000774006,Well D,Plug,VH1,6,3811.08,25.2,2.66,545.0,2300.0,,,,,,,,,,,,,,,,,
421,6033573.0,WL000774006,Well D,Plug,VH1,6,3811.32,24.9,2.71,192.0,2300.0,,,,,,,,,,,,,,,,,
422,6033573.0,WL000774006,Well D,Plug,VV1,6,3811.4,25.4,2.67,502.0,2300.0,,,,,,,,,,,,,,,,,
423,6033573.0,WL000774006,Well D,Plug,VH1,6,3811.8,25.8,2.72,110.0,2300.0,,,,,,,,,,,,,,,,,
424,6033573.0,WL000774006,Well D,Plug,VH1,6,3812.1,29.2,2.67,422.0,2300.0,,,,,,,,,,,,,,,,,
425,6033573.0,WL000774006,Well D,Plug,VH1,6,3812.32,29.3,2.65,460.0,2400.0,,,,,,,,,,,,,,,,,
426,6033573.0,WL000774006,Well D,Plug,VV1,6,3812.39,29.1,2.67,349.0,2400.0,,,,,,,,,,,,,,,,,
427,6033573.0,WL000774006,Well D,Plug,VH1,6,3812.7,26.5,2.66,369.0,2400.0,,,,,,,,,,,,,,,,,
429,6033573.0,WL000774006,Well D,Plug,VH1,6,3813.2,25.2,2.65,362.0,2400.0,,,,,,,,,,,,,,,,,
430,6033573.0,WL000774006,Well D,Plug,VV1,6,3813.27,24.9,2.65,370.0,2400.0,,,,,,,,,,,,,,,,,
431,6033573.0,WL000774006,Well D,Plug,VH1,6,3813.59,25.9,2.66,535.0,2400.0,,,,,,,,,,,,,,,,,
432,6033573.0,WL000774006,Well D,Plug,VH1,6,3813.88,25.4,2.65,450.0,2400.0,,,,,,,,,,,,,,,,,
433,6033573.0,WL000774006,Well D,Plug,VV1,6,3813.96,24.5,2.66,355.0,2400.0,,,,,,,,,,,,,,,,,
434,6033573.0,WL000774006,Well D,Plug,VH1,6,3814.24,23.3,2.66,314.0,2400.0,,,,,,,,,,,,,,,,,
435,6033573.0,WL000774006,Well D,Plug,VH1,7,3828.76,30.3,2.67,1426.0,2400.0,,,,,,,,,,,,,,,,,
172,6033572.0,WL000774006,Well D,A,VH1,,3890.0,29.4,2.7,195.0,2500.0,,,,,,,,,,,,,,,,,
343,6033572.0,WL000774006,Well D,A,VH1,,3894.5,28.4,2.72,146.0,2500.0,,,,,,,,,,,,,,,,,
264,6033572.0,WL000774006,Well D,A,VH1,,3896.0,28.7,2.7,27.7,2500.0,,,,,,,,,,,,,,,,,
265,6033572.0,WL000774006,Well D,A,VH1,,3915.5,30.7,2.67,95.2,2600.0,,,,,,,,,,,,,,,,,
281,6033572.0,WL000774006,Well D,A,VH1,,3915.5,26.1,2.71,1.89,2600.0,,,,,,,,,,,,,,,,,
208,6033572.0,WL000774006,Well D,A,VH1,,3918.0,29.3,2.67,183.0,2600.0,,,,,,,,,,,,,,,,,
344,6033572.0,WL000774006,Well D,A,VH1,,3923.7,29.2,2.61,424.0,2600.0,,,,,,,,,,,,,,,,,
296,6033572.0,WL000774006,Well D,A,VH1,,3924.0,25.2,2.66,2.69,2600.0,,,,,,,,,,,,,,,,,
241,6033572.0,WL000774006,Well D,A,VH1,,3932.0,29.5,2.68,296.0,2600.0,,,,,,,,,,,,,,,,,
209,6033572.0,WL000774006,Well D,A,VH1,,3976.0,28.7,2.66,206.0,2700.0,,,,,,,,,,,,,,,,,
376,6033573.0,WL000774006,Well D,Plug,VV1,5,3796.13,22.3,2.67,139.0,2300.0,,,,,,,,,,,,,,,,,
428,6033573.0,WL000774006,Well D,Plug,VH1,6,3812.97,24.4,2.65,329.0,2400.0,,,,,,,,,,,,,,,,,
374,6040811.0,WL000775093,Well E,A,VH1,,3256.2,20.7,2.68,77.5,2200.0,,,,,,,,,,,,,,,,,
366,6040811.0,WL000775093,Well E,A,VH1,,3256.8,26.5,2.67,563.0,2200.0,,,,,,,,,,,,,,,,,
370,6040811.0,WL000775093,Well E,A,VH1,,3261.1,23.6,2.67,425.0,2200.0,,,,,,,,,,,,,,,,,
371,6040811.0,WL000775093,Well E,A,VH1,,3262.0,27.1,2.67,697.0,2200.0,,,,,,,,,,,,,,,,,
372,6040811.0,WL000775093,Well E,A,VH1,,3266.5,25.3,2.68,251.0,2200.0,,,,,,,,,,,,,,,,,
368,6040811.0,WL000775093,Well E,A,VH1,,3270.5,22.9,2.69,73.1,2300.0,,,,,,,,,,,,,,,,,
367,6040811.0,WL000775093,Well E,A,VH1,,3274.2,28.4,2.67,1126.0,2300.0,,,,,,,,,,,,,,,,,
365,6040811.0,WL000775093,Well E,A,VH1,,3282.0,27.0,2.67,634.0,2300.0,,,,,,,,,,,,,,,,,
373,6040811.0,WL000775093,Well E,A,VH1,,3283.0,24.7,2.68,7649.0,2300.0,,,,,,,,,,,,,,,,,
369,6040811.0,WL000775093,Well E,A,VH1,,3286.7,20.7,2.68,68.1,2300.0,,,,,,,,,,,,,,,,,
436,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5045.0,19.3,2.65,75.6,3500.0,,,,,,,,,,,,,,,,,
437,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5048.0,0.01,,0.0,3500.0,,,,,,,,,,,,,,,,,
438,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5051.5,24.0,2.65,167.0,3500.0,,,,,,,,,,,,,,,,,
439,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5057.0,19.0,2.65,132.0,3500.0,,,,,,,,,,,,,,,,,
440,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5060.5,0.01,,0.0,3600.0,,,,,,,,,,,,,,,,,
441,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5067.2,21.4,2.64,789.0,3600.0,,,,,,,,,,,,,,,,,
442,6038190.0,WL000768707,Well F,Amostra Lateral,VH1,-,5073.0,7.5,2.65,0.001,3600.0,,,,,,,,,,,,,,,,,
443,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4306.0,21.2,2.73,12.6,3700.0,,,,,,,,,,,,,,,,,
444,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4309.7,18.8,2.7,146.0,3700.0,,,,,,,,,,,,,,,,,
445,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4317.0,0.2,2.71,0.0,3700.0,,,,,,,,,,,,,,,,,
446,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4323.8,0.01,,0.0,,,,,,,,,,,,,,,,,,
447,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4365.5,11.7,2.7,7.37,3800.0,,,,,,,,,,,,,,,,,
448,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4370.0,1.5,2.7,0.0,3800.0,,,,,,,,,,,,,,,,,
449,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4376.0,20.5,2.76,14.9,3800.0,,,,,,,,,,,,,,,,,
450,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4378.5,19.1,2.7,34.6,3800.0,,,,,,,,,,,,,,,,,
451,6033897.0,WL000680710,Well G,Amostra Lateral,VH1,-,4383.0,14.9,2.69,19.9,3800.0,,,,,,,,,,,,,,,,,
458,6035407.0,WL000773443,Well H,Amostra Lateral,VH1,-,2908.2,19.8,2.64,8.04,3000.0,,,,,,,,,,,,,,,,,
459,6035407.0,WL000773443,Well H,Amostra Lateral,VH1,-,2917.0,18.5,2.64,4.02,3000.0,,,,,,,,,,,,,,,,,
460,6035407.0,WL000773443,Well H,Amostra Lateral,VH1,-,2932.0,18.0,2.65,0.581,3000.0,,,,,,,,,,,,,,,,,
461,6035407.0,WL000773443,Well H,Amostra Lateral,VH1,-,4294.0,3.8,2.65,0.0001,3000.0,,,,,,,,,,,,,,,,,
464,6030621.0,WL000564686,Well I,A - Amostra Lateral,VH1,,3177.0,10.4,2.85,0.01,3000.0,,,,,,,,,,,,,,,,,
462,6030621.0,WL000564686,Well I,A - Amostra Lateral,VH1,,3182.0,18.1,2.69,10.3,3000.0,,,,,,,,,,,,,,,,,
463,6030621.0,WL000564686,Well I,A - Amostra Lateral,VH1,,3183.0,12.2,2.75,0.673,3000.0,,,,,,,,,,,,,,,,,
467,6036413.0,WL000564687,Well J,A,VH1,,3500.0,4.0,2.66,0.001,2700.0,,,,,,,,,,,,,,,,,
473,6036413.0,WL000564687,Well J,A,VH1,,3510.5,14.1,2.62,2.33,2300.0,,,,,,,,,,,,,,,,,
481,6036413.0,WL000564687,Well J,A,VH1,,3512.0,24.9,2.63,284.0,2300.0,,,,,,,,,,,,,,,,,
465,6036413.0,WL000564687,Well J,A,VH1,,3513.0,1.2,2.66,0.001,2300.0,,,,,,,,,,,,,,,,,
479,6036413.0,WL000564687,Well J,A,VH1,,3514.0,22.6,2.63,97.6,2300.0,,,,,,,,,,,,,,,,,
482,6036413.0,WL000564687,Well J,A,VH1,,3515.0,25.1,2.63,353.0,2300.0,,,,,,,,,,,,,,,,,
474,6036413.0,WL000564687,Well J,A,VH1,,3537.5,14.8,2.64,28.4,2400.0,,,,,,,,,,,,,,,,,
468,6036413.0,WL000564687,Well J,A,VH1,,3544.7,8.1,2.62,11.6,2400.0,,,,,,,,,,,,,,,,,
466,6036413.0,WL000564687,Well J,A,VH1,,3548.3,3.2,2.65,0.001,2400.0,,,,,,,,,,,,,,,,,
471,6036413.0,WL000564687,Well J,A,VH1,,3549.5,11.0,2.64,0.105,2300.0,,,,,,,,,,,,,,,,,
477,6036413.0,WL000564687,Well J,A,VH1,,3550.2,19.6,2.64,27.8,2400.0,,,,,,,,,,,,,,,,,
480,6036413.0,WL000564687,Well J,A,VH1,,3564.0,23.6,2.62,110.0,2300.0,,,,,,,,,,,,,,,,,
478,6036413.0,WL000564687,Well J,A,VH1,,3567.0,22.4,2.63,20.0,2200.0,,,,,,,,,,,,,,,,,
472,6036413.0,WL000564687,Well J,A,VH1,,3730.0,13.3,2.67,0.006,1700.0,,,,,,,,,,,,,,,,,
469,6036413.0,WL000564687,Well J,A,VH1,,3745.7,8.8,2.68,0.002,1600.0,,,,,,,,,,,,,,,,,
470,6036413.0,WL000564687,Well J,A,VH1,,3852.0,9.0,2.66,0.017,1800.0,,,,,,,,,,,,,,,,,
476,6036413.0,WL000564687,Well J,A,VH1,,3856.5,16.5,2.65,98.6,2100.0,,,,,,,,,,,,,,,,,
475,6036413.0,WL000564687,Well J,A,VH1,,3857.5,14.9,2.68,13.9,2100.0,,,,,,,,,,,,,,,,,
489,6036453.0,WL000564712,Well K,A,VH1,,5140.0,24.3,2.64,105.0,3900.0,,,,,,,,,,,,,,,,,
486,6036453.0,WL000564712,Well K,A,VH1,,5497.5,5.3,2.65,0.676,4800.0,,,,,,,,,,,,,,,,,
484,6036453.0,WL000564712,Well K,A,VH1,,5509.0,9.7,2.66,0.962,4800.0,,,,,,,,,,,,,,,,,
491,6036453.0,WL000564712,Well K,A,VH1,,5564.0,4.5,2.67,0.0,5000.0,,,,,,,,,,,,,,,,,
485,6036453.0,WL000564712,Well K,A,VH1,,5661.5,21.9,2.62,925.0,5200.0,,,,,,,,,,,,,,,,,
488,6036453.0,WL000564712,Well K,A,VH1,,5668.0,2.0,2.64,0.001,5200.0,,,,,,,,,,,,,,,,,
487,6036453.0,WL000564712,Well K,A,VH1,,5703.0,2.5,2.63,1.45,5300.0,,,,,,,,,,,,,,,,,
490,6036453.0,WL000564712,Well K,A,VH1,,5719.0,15.2,2.64,278.0,5300.0,,,,,,,,,,,,,,,,,
483,6036453.0,WL000564712,Well K,A,VH1,,5731.0,14.6,2.63,295.0,5400.0,,,,,,,,,,,,,,,,,
507,6036511.0,WL000564718,Well L,A,VH1,,4451.0,5.3,2.6,0.013,3300.0,,,,,,,,,,,,,,,,,
506,6036511.0,WL000564718,Well L,A,VH1,,4547.0,1.1,2.6,0.02,3500.0,,,,,,,,,,,,,,,,,
505,6036511.0,WL000564718,Well L,A,VH1,,4559.0,0.3,2.6,0.011,3600.0,,,,,,,,,,,,,,,,,
509,6036511.0,WL000564718,Well L,A,VH1,,4586.0,12.7,2.66,3.93,3600.0,,,,,,,,,,,,,,,,,
554,6036514.0,WL000564718,Well L,A,VH1,,4588.0,22.0,2.63,70.6,3600.0,,,,,,,,,,,,,,,,,
508,6036511.0,WL000564718,Well L,A,VH1,,4590.0,7.2,2.65,0.026,3600.0,,,,,,,,,,,,,,,,,
544,6036514.0,WL000564718,Well L,A,VH1,,4600.0,23.4,2.63,97.3,3700.0,,,,,,,,,,,,,,,,,
541,6036514.0,WL000564718,Well L,A,VH1,,4606.0,22.6,2.63,84.2,3700.0,,,,,,,,,,,,,,,,,
532,6036514.0,WL000564718,Well L,A,VH1,,4610.0,25.7,2.62,108.0,3700.0,,,,,,,,,,,,,,,,,
543,6036514.0,WL000564718,Well L,A,VH1,,4616.0,3.1,2.66,0.607,3700.0,,,,,,,,,,,,,,,,,
542,6036514.0,WL000564718,Well L,A,VH1,,4618.0,26.7,2.63,254.0,3700.0,,,,,,,,,,,,,,,,,
536,6036514.0,WL000564718,Well L,A,VH1,,4628.0,20.5,2.63,34.1,3700.0,,,,,,,,,,,,,,,,,
553,6036514.0,WL000564718,Well L,A,VH1,,4631.0,26.4,2.62,365.0,3700.0,,,,,,,,,,,,,,,,,
545,6036514.0,WL000564718,Well L,A,VH1,,4641.0,22.9,2.63,23.5,3700.0,,,,,,,,,,,,,,,,,
504,6036511.0,WL000564718,Well L,A,VH1,,4686.5,0.3,2.61,0.002,3700.0,,,,,,,,,,,,,,,,,
540,6036514.0,WL000564718,Well L,A,VH1,,4693.9,0.9,2.66,0.002,3900.0,,,,,,,,,,,,,,,,,
528,6036514.0,WL000564718,Well L,A,VH1,,5031.0,8.9,2.66,0.161,4600.0,,,,,,,,,,,,,,,,,
520,6036514.0,WL000564718,Well L,A,VH1,,5068.1,21.1,2.63,132.0,4700.0,,,,,,,,,,,,,,,,,
527,6036514.0,WL000564718,Well L,A,VH1,,5100.2,18.2,2.64,340.0,4700.0,,,,,,,,,,,,,,,,,
537,6036514.0,WL000564718,Well L,A,VH1,,5137.0,6.2,2.65,58.9,4800.0,,,,,,,,,,,,,,,,,
529,6036514.0,WL000564718,Well L,A,VH1,,5151.0,14.1,2.63,124.0,4800.0,,,,,,,,,,,,,,,,,
519,6036514.0,WL000564718,Well L,A,VH1,,5259.0,6.4,2.66,1.16,4900.0,,,,,,,,,,,,,,,,,
523,6036514.0,WL000564718,Well L,A,VH1,,5267.0,4.8,2.65,0.178,5000.0,,,,,,,,,,,,,,,,,
526,6036514.0,WL000564718,Well L,A,VH1,,5284.5,12.6,2.69,78.9,5000.0,,,,,,,,,,,,,,,,,
501,6036511.0,WL000564718,Well L,A,VH1,,5320.0,0.1,2.65,0.002,5100.0,,,,,,,,,,,,,,,,,
535,6036514.0,WL000564718,Well L,A,VH1,,5326.0,7.4,2.65,0.487,5100.0,,,,,,,,,,,,,,,,,
534,6036514.0,WL000564718,Well L,A,VH1,,5330.0,8.5,2.65,0.819,5100.0,,,,,,,,,,,,,,,,,
552,6036514.0,WL000564718,Well L,A,VH1,,5336.0,12.4,2.64,32.0,5100.0,,,,,,,,,,,,,,,,,
531,6036514.0,WL000564718,Well L,A,VH1,,5339.5,16.5,2.64,78.0,5100.0,,,,,,,,,,,,,,,,,
522,6036514.0,WL000564718,Well L,A,VH1,,5367.0,7.2,2.67,0.494,5200.0,,,,,,,,,,,,,,,,,
525,6036514.0,WL000564718,Well L,A,VH1,,5369.0,9.0,2.65,0.817,5200.0,,,,,,,,,,,,,,,,,
551,6036514.0,WL000564718,Well L,A,VH1,,5371.0,14.3,2.65,2.54,5200.0,,,,,,,,,,,,,,,,,
530,6036514.0,WL000564718,Well L,A,VH1,,5373.0,9.4,2.68,1.4,5200.0,,,,,,,,,,,,,,,,,
550,6036514.0,WL000564718,Well L,A,VH1,,5375.0,7.3,2.68,0.773,5200.0,,,,,,,,,,,,,,,,,
549,6036514.0,WL000564718,Well L,A,VH1,,5377.0,18.4,2.65,27.3,5200.0,,,,,,,,,,,,,,,,,
502,6036511.0,WL000564718,Well L,A,VH1,,5583.0,0.2,2.67,0.003,5700.0,,,,,,,,,,,,,,,,,
503,6036511.0,WL000564718,Well L,A,VH1,,5600.0,0.2,2.62,0.009,5700.0,,,,,,,,,,,,,,,,,
546,6036514.0,WL000564718,Well L,A,VH1,,5608.0,3.1,2.67,0.257,5800.0,,,,,,,,,,,,,,,,,
556,6036514.0,WL000564718,Well L,A,VH1,,5610.0,3.5,2.66,0.805,5800.0,,,,,,,,,,,,,,,,,
521,6036514.0,WL000564718,Well L,A,VH1,,5614.0,7.7,2.65,0.446,5800.0,,,,,,,,,,,,,,,,,
538,6036514.0,WL000564718,Well L,A,VH1,,5621.0,11.5,2.64,16.1,5800.0,,,,,,,,,,,,,,,,,
548,6036514.0,WL000564718,Well L,A,VH1,,5624.0,12.4,2.64,3.03,5800.0,,,,,,,,,,,,,,,,,
524,6036514.0,WL000564718,Well L,A,VH1,,5626.0,15.4,2.64,82.4,5800.0,,,,,,,,,,,,,,,,,
533,6036514.0,WL000564718,Well L,A,VH1,,5628.0,16.5,2.63,35.5,5800.0,,,,,,,,,,,,,,,,,
555,6036514.0,WL000564718,Well L,A,VH1,,5629.0,15.1,2.63,31.5,5800.0,,,,,,,,,,,,,,,,,
547,6036514.0,WL000564718,Well L,A,VH1,,5630.0,17.4,2.63,114.0,5800.0,,,,,,,,,,,,,,,,,
539,6036514.0,WL000564718,Well L,A,VH1,,5631.0,1.3,2.66,0.139,5800.0,,,,,,,,,,,,,,,,,
666,6036597.0,WL000564719,Well M,A,VH1,,5022.2,8.7,2.67,0.275,4200.0,,,,,,,,,,,,,,,,,
742,6036597.0,WL000564719,Well M,A,VH1,,5022.4,5.8,2.67,0.715,4200.0,,,,,,,,,,,,,,,,,
731,6036597.0,WL000564719,Well M,A,VH1,,5022.8,11.1,2.67,9.32,4200.0,,,,,,,,,,,,,,,,,
741,6036597.0,WL000564719,Well M,A,VH1,,5023.0,6.3,2.68,0.879,4200.0,,,,,,,,,,,,,,,,,
665,6036597.0,WL000564719,Well M,A,VH1,,5023.2,13.8,2.65,50.1,4200.0,,,,,,,,,,,,,,,,,
641,6036597.0,WL000564719,Well M,A,VH1,,5023.8,13.3,2.67,13.0,4200.0,,,,,,,,,,,,,,,,,
705,6036597.0,WL000564719,Well M,A,VH1,,5024.0,9.9,2.68,8.57,4200.0,,,,,,,,,,,,,,,,,
701,6036597.0,WL000564719,Well M,A,VH1,,5024.2,15.0,2.68,18.0,4200.0,,,,,,,,,,,,,,,,,
640,6036597.0,WL000564719,Well M,A,VH1,,5024.4,22.6,2.67,466.0,4200.0,,,,,,,,,,,,,,,,,
704,6036597.0,WL000564719,Well M,A,VH1,,5024.6,22.0,2.67,356.0,4200.0,,,,,,,,,,,,,,,,,
639,6036597.0,WL000564719,Well M,A,VH1,,5024.8,20.4,2.67,203.0,4200.0,,,,,,,,,,,,,,,,,
740,6036597.0,WL000564719,Well M,A,VH1,,5025.0,21.4,2.66,231.0,4200.0,,,,,,,,,,,,,,,,,
624,6036597.0,WL000564719,Well M,A,VH1,,5025.2,22.3,2.67,421.0,4200.0,,,,,,,,,,,,,,,,,
638,6036597.0,WL000564719,Well M,A,VH1,,5025.4,21.6,2.66,537.0,4200.0,,,,,,,,,,,,,,,,,
730,6036597.0,WL000564719,Well M,A,VH1,,5025.6,18.0,2.65,85.4,4200.0,,,,,,,,,,,,,,,,,
637,6036597.0,WL000564719,Well M,A,VH1,,5025.8,1.0,2.69,0.0,4200.0,,,,,,,,,,,,,,,,,
723,6036597.0,WL000564719,Well M,A,VH1,,5026.6,2.8,2.67,0.0,4200.0,,,,,,,,,,,,,,,,,
722,6036597.0,WL000564719,Well M,A,VH1,,5027.2,3.4,2.66,0.0,4200.0,,,,,,,,,,,,,,,,,
721,6036597.0,WL000564719,Well M,A,VH1,,5027.6,4.3,2.66,0.001,4200.0,,,,,,,,,,,,,,,,,
700,6036597.0,WL000564719,Well M,A,VH1,,5027.8,1.1,2.65,0.0,4200.0,,,,,,,,,,,,,,,,,
664,6036597.0,WL000564719,Well M,A,VH1,,5156.0,5.9,2.69,0.084,4200.0,,,,,,,,,,,,,,,,,
663,6036597.0,WL000564719,Well M,A,VH1,,5161.8,5.7,2.68,0.286,4200.0,,,,,,,,,,,,,,,,,
720,6036597.0,WL000564719,Well M,A,VH1,,5165.4,13.0,2.67,0.917,4200.0,,,,,,,,,,,,,,,,,
719,6036597.0,WL000564719,Well M,A,VH1,,5166.5,13.3,2.67,0.794,4200.0,,,,,,,,,,,,,,,,,
662,6036597.0,WL000564719,Well M,A,VH1,,5168.5,19.0,2.63,368.0,4200.0,,,,,,,,,,,,,,,,,
718,6036597.0,WL000564719,Well M,A,VH1,,5170.0,17.3,2.65,127.0,4200.0,,,,,,,,,,,,,,,,,
636,6036597.0,WL000564719,Well M,A,VH1,,5172.5,19.2,2.62,132.0,4200.0,,,,,,,,,,,,,,,,,
661,6036597.0,WL000564719,Well M,A,VH1,,5175.0,21.2,2.63,401.0,4200.0,,,,,,,,,,,,,,,,,
623,6036597.0,WL000564719,Well M,A,VH1,,5179.3,18.8,2.62,209.0,4200.0,,,,,,,,,,,,,,,,,
622,6036597.0,WL000564719,Well M,A,VH1,,5181.1,16.8,2.64,222.0,4200.0,,,,,,,,,,,,,,,,,
621,6036597.0,WL000564719,Well M,A,VH1,,5182.8,19.1,2.64,260.0,4200.0,,,,,,,,,,,,,,,,,
620,6036597.0,WL000564719,Well M,A,VH1,,5185.2,16.9,2.63,285.0,4200.0,,,,,,,,,,,,,,,,,
724,6036597.0,WL000564719,Well M,P,VV1,1,5187.05,18.1,2.65,269.0,4200.0,,,,,,,,,,,,,,,,,
765,6036597.0,WL000564719,Well M,P,VH1,1,5187.1,19.4,2.64,494.0,4200.0,,,,,,,,,,,,,,,,,
751,6036597.0,WL000564719,Well M,P,VH1,1,5187.35,19.4,2.65,407.0,4200.0,,,,,,,,,,,,,,,,,
658,6036597.0,WL000564719,Well M,P,VH1,1,5187.65,19.0,2.65,368.0,4200.0,,,,,,,,,,,,,,,,,
616,6036597.0,WL000564719,Well M,P,VH1,1,5187.95,18.9,2.65,275.0,4200.0,,,,,,,,,,,,,,,,,
659,6036597.0,WL000564719,Well M,P,VV1,1,5188.05,18.6,2.64,278.0,4200.0,,,,,,,,,,,,,,,,,
764,6036597.0,WL000564719,Well M,P,VH1,1,5188.25,18.3,2.64,313.0,4200.0,,,,,,,,,,,,,,,,,
619,6036597.0,WL000564719,Well M,P,VH1,1,5188.55,18.6,2.64,361.0,4200.0,,,,,,,,,,,,,,,,,
657,6036597.0,WL000564719,Well M,P,VH1,1,5188.85,17.9,2.64,257.0,4200.0,,,,,,,,,,,,,,,,,
763,6036597.0,WL000564719,Well M,P,VV1,1,5189.05,18.1,2.65,275.0,4200.0,,,,,,,,,,,,,,,,,
656,6036597.0,WL000564719,Well M,P,VH1,1,5189.15,17.7,2.65,277.0,4200.0,,,,,,,,,,,,,,,,,
615,6036597.0,WL000564719,Well M,P,VH1,1,5189.45,17.3,2.64,142.0,4200.0,,,,,,,,,,,,,,,,,
655,6036597.0,WL000564719,Well M,P,VH1,1,5189.75,18.7,2.64,256.0,4200.0,,,,,,,,,,,,,,,,,
750,6036597.0,WL000564719,Well M,P,VV1,1,5190.0,18.9,2.64,284.0,4200.0,,,,,,,,,,,,,,,,,
673,6036597.0,WL000564719,Well M,P,VH1,1,5190.1,18.8,2.64,284.0,4200.0,,,,,,,,,,,,,,,,,
749,6036597.0,WL000564719,Well M,P,VH1,1,5190.35,19.7,2.65,354.0,4200.0,,,,,,,,,,,,,,,,,
672,6036597.0,WL000564719,Well M,P,VH1,1,5190.65,19.4,2.65,300.0,4200.0,,,,,,,,,,,,,,,,,
671,6036597.0,WL000564719,Well M,P,VH1,1,5190.95,19.1,2.69,206.9,6400.0,,,,,,,,,,,,,,,,,
748,6036597.0,WL000564719,Well M,P,VV1,1,5191.0,19.7,2.65,236.0,4200.0,,,,,,,,,,,,,,,,,
670,6036597.0,WL000564719,Well M,P,VH1,1,5191.25,16.4,2.64,558.0,4200.0,,,,,,,,,,,,,,,,,
762,6036597.0,WL000564719,Well M,P,VH1,1,5191.55,18.1,2.65,333.0,4200.0,,,,,,,,,,,,,,,,,
699,6036597.0,WL000564719,Well M,P,VH1,1,5191.85,18.6,2.64,62.1,4200.0,,,,,,,,,,,,,,,,,
691,6036597.0,WL000564719,Well M,P,VV1,1,5192.0,19.4,2.64,255.0,4200.0,,,,,,,,,,,,,,,,,
747,6036597.0,WL000564719,Well M,P,VH1,1,5192.15,18.7,2.65,330.0,4200.0,,,,,,,,,,,,,,,,,
690,6036597.0,WL000564719,Well M,P,VH1,1,5192.45,18.0,2.65,310.0,4200.0,,,,,,,,,,,,,,,,,
614,6036597.0,WL000564719,Well M,P,VH1,1,5192.75,18.1,2.69,150.7,6400.0,,,,,,,,,,,,,,,,,
689,6036597.0,WL000564719,Well M,P,VV1,1,5193.0,17.8,2.64,312.0,4200.0,,,,,,,,,,,,,,,,,
618,6036597.0,WL000564719,Well M,P,VH1,1,5193.1,17.5,2.65,255.0,4200.0,,,,,,,,,,,,,,,,,
617,6036597.0,WL000564719,Well M,P,VH1,1,5193.4,18.2,2.65,303.0,4200.0,,,,,,,,,,,,,,,,,
669,6036597.0,WL000564719,Well M,P,VH1,1,5193.7,18.1,2.65,356.0,4200.0,,,,,,,,,,,,,,,,,
688,6036597.0,WL000564719,Well M,P,VV1,1,5193.9,18.6,2.65,380.0,4200.0,,,,,,,,,,,,,,,,,
687,6036597.0,WL000564719,Well M,P,VH1,1,5194.0,18.6,2.65,299.0,4200.0,,,,,,,,,,,,,,,,,
686,6036597.0,WL000564719,Well M,P,VH1,1,5194.3,18.1,2.65,425.0,4200.0,,,,,,,,,,,,,,,,,
